address_id,address,address2,district,city_id,postal_code,phone,location,last_update
562,"869 Shikarpur Way",,England,496,57380,590764256785,...,"2014-09-25 22:33:40"
563,"1059 Yuncheng Avenue",,Vilna,570,47498,107092893983,...,"2014-09-25 22:31:58"
564,"505 Madiun Boulevard",,Dolnoslaskie,577,97271,970638808606,...,"2014-09-25 22:32:44"
565,"1741 Hoshiarpur Boulevard",,al-Sharqiya,79,22372,855066328617,...,"2014-09-25 22:30:56"
566,"1229 Varanasi (Benares) Manor",,"Buenos Aires",43,40195,817740355461,...,"2014-09-25 22:30:04"
567,"1894 Boa Vista Way",,Texas,178,77464,239357986667,...,"2014-09-25 22:33:51"
568,"1342 Sharja Way",,"Sokoto & Kebbi & Zam",488,93655,946114054231,...,"2014-09-25 22:32:27"
569,"1342 Abha Boulevard",,Bukarest,95,10714,997453607116,...,"2014-09-25 22:32:46"
570,"415 Pune Avenue",,Shandong,580,44274,203202500108,...,"2014-09-25 22:30:47"
571,"1746 Faaa Way",,Huanuco,214,32515,863080561151,...,"2014-09-25 22:32:33"
572,"539 Hami Way",,Tokat,538,52196,525518075499,...,"2014-09-25 22:33:29"
573,"1407 Surakarta Manor",,Moskova,466,33224,324346485054,...,"2014-09-25 22:32:56"
574,"502 Mandi Bahauddin Parkway",,Anzotegui,55,15992,618156722572,...,"2014-09-25 22:34:03"
575,"1052 Pathankot Avenue",,Sichuan,299,77397,128499386727,...,"2014-09-25 22:30:39"
576,"1351 Sousse Lane",,"Coahuila de Zaragoza",341,37815,203804046132,...,"2014-09-25 22:32:10"
577,"1501 Pangkal Pinang Avenue",,Mazowieckie,409,943,770864062795,...,"2014-09-25 22:32:43"
578,"1405 Hagonoy Avenue",,Slaskie,133,86587,867287719310,...,"2014-09-25 22:32:42"
579,"521 San Juan Bautista Tuxtepec Place",,Qaraghandy,598,95093,844018348565,...,"2014-09-25 22:31:56"
580,"923 Tangail Boulevard",,Tokyo-to,10,33384,315528269898,...,"2014-09-25 22:31:45"
581,"186 Skikda Lane",,Morelos,131,89422,14465669789,...,"2014-09-25 22:32:05"
582,"1568 Celaya Parkway",,Kaohsiung,168,34750,278669994384,...,"2014-09-25 22:33:15"
583,"1489 Kakamigahara Lane",,Taipei,526,98883,29341849811,...,"2014-09-25 22:33:16"
584,"1819 Alessandria Loop",,Campeche,103,53829,377633994405,...,"2014-09-25 22:32:02"
585,"1208 Tama Loop",,Ninawa,344,73605,954786054144,...,"2014-09-25 22:31:40"
586,"951 Springs Lane",,"Central Mindanao",219,96115,165164761435,...,"2014-09-25 22:32:37"
587,"760 Miyakonojo Drive",,Guerrero,246,64682,294449058179,...,"2014-09-25 22:32:08"
588,"966 Asuncin Way",,Hidalgo,212,62703,995527378381,...,"2014-09-25 22:32:07"
589,"1584 Ljubertsy Lane",,England,494,22954,285710089439,...,"2014-09-25 22:33:38"
590,"247 Jining Parkway",,Banjul,54,53446,170115379190,...,"2014-09-25 22:31:04"
591,"773 Dallas Manor",,"Buenos Aires",424,12664,914466027044,...,"2014-09-25 22:30:06"
592,"1923 Stara Zagora Lane",,Nantou,546,95179,182178609211,...,"2014-09-25 22:33:17"
593,"1402 Zanzibar Boulevard",,Guanajuato,106,71102,387448063440,...,"2014-09-25 22:32:03"
594,"1464 Kursk Parkway",,Shandong,574,17381,338758048786,...,"2014-09-25 22:30:44"
595,"1074 Sanaa Parkway",,Loja,311,22474,154124128457,...,"2014-09-25 22:30:55"
596,"1759 Niznekamsk Avenue",,al-Manama,14,39414,864392582257,...,"2014-09-25 22:30:11"
597,"32 Liaocheng Way",,"Minas Gerais",248,1944,410877354933,...,"2014-09-25 22:30:19"
598,"42 Fontana Avenue",,Fejr,512,14684,437829801725,...,"2014-09-25 22:31:09"
599,"1895 Zhezqazghan Drive",,California,177,36693,137809746111,...,"2014-09-25 22:33:51"
600,"1837 Kaduna Parkway",,"Inner Mongolia",241,82580,640843562301,...,"2014-09-25 22:30:37"
601,"844 Bucuresti Place",,Liaoning,242,36603,935952366111,...,"2014-09-25 22:30:37"
602,"1101 Bucuresti Boulevard",,"West Greece",401,97661,199514580428,...,"2014-09-25 22:31:07"
603,"1103 Quilmes Boulevard",,Piura,503,52137,644021380889,...,"2014-09-25 22:32:34"
604,"1331 Usak Boulevard",,Vaud,296,61960,145308717464,...,"2014-09-25 22:33:14"
605,"1325 Fukuyama Street",,Heilongjiang,537,27107,288241215394,...,"2014-09-25 22:30:44"
